STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/20/2006,5.14,2247,2251,0.03,,,,63,44,,30,30,0,12.1,14.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/21/2006,8.5,1805,1847,0.36,,,,54,41,,30,30,0,17,19.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/22/2006,11.41,1257,1256,0,,,,57,40,,350,10,0,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/23/2006,12.53,615,1506,0,,,,71,43,,40,350,0,17.9,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/24/2006,7.16,2101,2110,0,,,,73,47,,200,220,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/25/2006,6.49,31,836,0,,,,65,45,,230,200,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/26/2006,9.17,1213,1209,0,,,,55,44,,210,220,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/27/2006,5.82,1957,1956,0,,,,66,49,,350,360,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/28/2006,4.47,1838,1812,0,,,,73,49,,350,340,0,10.1,13,1,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/29/2006,6.71,1652,1652,0.58,,,,54,39,,80,80,0,23,25.9,1,1,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/30/2006,5.14,2359,2359,0,,,,56,37,,50,50,0,14.1,16.1,1,1,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/1/2006,8.05,1754,1938,0,,,,57,42,,30,40,0,19.9,23,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/2/2006,9.17,1708,1437,0,,,,59,39,,360,360,0,19.9,23,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/3/2006,12.75,1349,1622,0,,,,66,44,,350,360,0,23,25.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/4/2006,9.4,1708,1648,0,,,,74,46,,350,360,0,16.1,19.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/5/2006,7.61,2123,2018,0,,,,73,48,,250,220,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/6/2006,11.86,1459,1455,0.03,,,,59,46,,210,220,0,19.9,23,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/7/2006,13.87,1448,1454,0,,,,58,44,,230,220,0,30,36,1,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/8/2006,8.72,1939,1957,0.01,,,,59,41,,30,30,0,16.1,17.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/9/2006,8.5,1949,1523,0,,,,62,41,,360,300,0,13,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/10/2006,7.61,1625,1624,0,,,,67,44,,360,360,0,15,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/11/2006,7.61,1446,1456,0,,,,63,44,,210,200,0,17.9,21.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/12/2006,9.4,2346,2345,0,,,,60,41,,40,30,0,17.9,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/13/2006,10.29,1849,1848,0,,,,65,43,,360,360,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/14/2006,8.5,1521,1520,0,,,,72,46,,360,350,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/15/2006,8.95,1527,1347,0,,,,79,52,,360,360,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/16/2006,7.83,2048,2048,0,,,,83,59,,30,40,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/17/2006,10.07,221,1345,0,,,,76,56,,40,350,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/18/2006,5.37,18,1238,0,,,,79,50,,30,310,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/19/2006,3.8,2104,2101,0.09,,,,67,50,,170,160,0,8.9,10.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/20/2006,8.28,1047,933,0,,,,68,52,,220,230,0,17.9,21.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/21/2006,4.7,1757,1758,0.03,,,,69,48,,190,190,0,12.1,13,,,1,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/22/2006,4.92,1531,1535,0.24,,,,59,51,,230,220,0,12.1,13,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/23/2006,5.59,1245,517,0.21,,,,65,48,,160,130,0,13,16.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/24/2006,7.38,1226,1225,0.23,,,,63,51,,250,250,0,23.9,32,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/25/2006,7.16,1535,1522,0.21,,,,59,49,,190,210,0,17,21,1,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/26/2006,8.5,1357,1404,0.14,,,,61,48,,260,240,0,15,17.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/27/2006,8.5,1224,2254,0.15,,,,61,48,,210,220,0,15,17,1,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/28/2006,11.41,1725,1724,0.22,,,,58,50,,220,220,0,17.9,21.9,1,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/29/2006,5.82,1750,1026,0,,,,64,50,,300,200,0,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/30/2006,4.03,1520,1520,0,,,,73,46,,310,310,0,8.9,12.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/31/2006,5.14,1721,1720,0.09,,,,72,54,,260,260,0,17,21,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/1/2006,4.25,1612,1611,0.75,,,,69,55,,230,240,0,12.1,14.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/2/2006,8.28,1717,1709,0.11,,,,67,54,,250,240,0,17.9,23.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/3/2006,5.14,1503,1315,0.02,,,,69,54,,280,290,0,10.1,13,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/4/2006,10.07,1750,1758,0.51,,,,68,53,,220,250,0,21,25.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/5/2006,6.49,1448,1430,0,,,,68,55,,310,310,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/6/2006,5.59,18,1208,0,,,,73,50,,40,310,0,13,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/7/2006,7.83,1645,1746,0,,,,70,51,,230,260,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/8/2006,9.62,1154,1239,0.05,,,,64,51,,210,210,0,14.1,16.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/9/2006,6.49,1430,1454,0.03,,,,64,51,,280,240,0,12.1,14.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/10/2006,4.7,1618,1618,0,,,,67,53,,310,310,0,12.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/11/2006,7.83,1647,1646,0,,,,76,53,,350,360,0,21,25.1,1,,,,,,,1,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/12/2006,5.14,1842,1841,0.07,,,,72,56,,250,250,0,13,15,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/13/2006,8.28,2232,2231,0.01,,,,68,56,,250,230,0,15,17.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/14/2006,10.07,1517,1557,0.02,,,,64,54,,220,230,0,19.9,23,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/15/2006,10.07,1443,1442,0,,,,70,53,,230,230,0,17.9,21.9,1,,,,,,,,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/16/2006,11.86,1412,1410,0.1,,,,66,52,,220,240,0,25.9,31.1,1,,,,,,,,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/17/2006,8.05,2121,2121,0,,,,69,53,,30,30,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/18/2006,7.61,2120,2020,0,,,,68,53,,40,40,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/19/2006,4.47,134,28,0,,,,67,53,,50,40,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/20/2006,9.62,2234,2340,0,,,,68,53,,40,50,0,17,19.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/21/2006,8.05,17,16,0,,,,69,52,,40,40,0,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/22/2006,6.49,2009,2007,0,,,,72,51,,10,10,0,15,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/23/2006,8.95,1235,1333,0,,,,74,52,,300,310,0,15,17.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/24/2006,9.62,1522,1521,0,,,,82,55,,350,350,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/25/2006,10.74,1407,1321,0,,,,88,62,,360,350,0,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/26/2006,9.17,635,1242,0,,,,90,67,,40,360,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/27/2006,6.93,1618,1617,0,,,,85,55,,240,250,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/28/2006,6.49,2359,2358,0,,,,74,50,,30,30,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/29/2006,6.26,122,121,0,,,,80,55,,40,50,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/30/2006,4.47,1922,1921,0,,,,85,57,,350,350,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/1/2006,6.26,2258,2257,0,,,,83,54,,40,40,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/2/2006,5.59,1707,1329,0,,,,84,53,,320,310,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/3/2006,6.26,727,1456,0,,,,79,53,,230,290,0,13,15,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/4/2006,6.71,512,511,0.02,,,,75,54,,180,170,0,16.1,17.9,1,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/5/2006,8.5,1707,1404,0,,,,65,53,,230,240,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/6/2006,7.16,2321,2319,0,,,,65,55,,40,40,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/7/2006,5.82,1434,1519,0,,,,76,54,,290,290,0,13,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/8/2006,7.16,1844,1839,0,,,,85,56,,350,340,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/9/2006,6.71,1920,1919,0,,,,86,63,,20,20,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/10/2006,7.38,1108,1059,0,,,,68,55,,220,220,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/11/2006,6.71,1542,1541,0,,,,71,54,,250,250,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/12/2006,9.4,1910,1908,0.03,,,,68,57,,230,250,0,17.9,23.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/13/2006,6.71,200,208,0.01,,,,68,56,,220,230,0,13,15,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/14/2006,7.61,1235,1234,0,,,,78,56,,220,220,0,16.1,21,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/15/2006,10.07,2210,2139,0,,,,76,58,,30,40,0,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/16/2006,7.83,44,15,0,,,,80,55,,40,40,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/17/2006,7.61,2215,2215,0,,,,69,53,,40,40,0,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/18/2006,8.5,34,33,0,,,,75,55,,40,40,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/19/2006,6.04,2,1,0,,,,77,54,,40,40,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/20/2006,9.62,1322,1239,0,,,,84,59,,350,350,0,15,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/21/2006,7.38,709,642,0,,,,97,66,,40,30,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/22/2006,6.71,555,1422,0,,,,96,68,,80,350,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/23/2006,8.72,1629,1621,0,,,,95,67,,360,350,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/24/2006,7.16,829,803,0,,,,92,65,,10,40,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/25/2006,6.49,1302,1157,0,,,,78,58,,260,260,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/26/2006,6.71,2046,2045,0,,,,84,58,,30,30,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/27/2006,8.05,2042,32,0,,,,81,57,,210,40,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/28/2006,10.51,1223,1246,0,,,,70,54,,240,240,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/29/2006,8.72,1105,1104,0,,,,69,53,,220,220,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/30/2006,11.41,1140,1400,0,,,,72,55,,220,230,0,19.9,21.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/31/2006,9.4,2336,2336,0,,,,74,57,,40,40,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/1/2006,5.82,2,1323,0,,,,74,54,,50,220,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/2/2006,7.38,2339,1348,0,,,,73,55,,40,300,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/3/2006,7.61,1458,1457,0,,,,76,55,,300,310,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/4/2006,6.71,1803,1801,0,,,,77,53,,360,350,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/5/2006,6.71,1811,1809,0,,,,82,55,,350,360,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/6/2006,5.59,2101,2100,0,,,,86,57,,30,40,0,13,15,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/7/2006,5.82,2300,2300,0,,,,83,55,,220,230,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/8/2006,8.72,1724,945,0,,,,75,55,,220,230,0,14.1,17,1,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/9/2006,5.59,1503,1502,0.01,,,,76,59,,310,310,0,12.1,14.1,1,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/10/2006,6.71,948,948,0,,,,73,56,,360,350,0,14.1,16.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/11/2006,5.82,1528,1546,0,,,,70,54,,260,270,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/12/2006,6.26,1618,1616,0,,,,76,51,,340,340,0,17,19.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/13/2006,7.83,1716,1712,0,,,,82,55,,360,360,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/14/2006,6.26,1921,1909,0,,,,86,56,,30,30,0,17.9,21,1,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/15/2006,8.28,1515,1311,0,,,,71,54,,260,260,0,14.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/16/2006,6.71,1955,1955,0,,,,75,53,,250,240,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/17/2006,4.7,1253,1252,0,,,,72,54,,270,270,0,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/18/2006,7.61,1731,1717,0,,,,81,53,,350,360,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/19/2006,6.71,1707,1704,0,,,,84,57,,360,360,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/20/2006,5.82,1824,1820,0,,,,86,56,,350,340,0,14.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/21/2006,6.71,2248,2111,0,,,,79,54,,220,230,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/22/2006,7.83,1429,1438,0,,,,69,54,,260,230,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/23/2006,7.16,1547,1549,0,,,,68,52,,250,250,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/24/2006,3.58,1519,1528,0,,,,68,55,,300,320,0,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/25/2006,6.93,1251,1234,0,,,,79,53,,350,350,0,19.9,23,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/26/2006,5.37,1358,1357,0,,,,85,55,,290,300,0,13,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/27/2006,6.93,1801,1822,0,,,,87,60,,360,360,0,14.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/28/2006,6.71,2200,1758,0,,,,86,57,,50,40,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/29/2006,9.84,1220,1224,0.01,,,,69,54,,230,230,0,21,23.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/30/2006,7.83,1402,1358,0,,,,71,53,,230,220,0,14.1,17,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/31/2006,10.74,2210,2209,0,,,,72,51,,30,30,0,21,23.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/1/2006,12.08,305,222,0,,,,88,55,,30,40,0,21.9,23.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/2/2006,6.71,1520,1715,0,,,,89,58,,340,350,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/3/2006,4.47,1420,1414,0,,,,84,56,,360,360,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/4/2006,6.04,2055,2055,0,,,,81,53,,40,50,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/5/2006,5.14,1508,1227,0,,,,80,53,,340,330,0,15,19.9,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/6/2006,4.25,2058,1238,0,,,,82,55,,280,250,0,8.9,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/7/2006,4.92,1104,1116,0,,,,75,51,,290,250,0,10.1,13,1,,,,,,,1,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/8/2006,6.93,2029,2028,0,,,,71,51,,230,230,0,14.1,17,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/9/2006,11.63,324,323,0.02,,,,71,54,,220,220,0,19.9,25.1,1,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/10/2006,6.93,2157,2156,0,,,,74,50,,20,10,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/11/2006,7.38,1622,1624,0,,,,78,52,,360,360,0,15,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/12/2006,7.83,1137,1136,0,,,,75,57,,360,360,0,16.1,21.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/13/2006,10.07,2021,1511,0.03,,,,63,51,,220,250,0,17,21.9,1,,,,,,,,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/14/2006,8.05,1034,955,0.31,,,,63,50,,220,230,0,15,17.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/15/2006,4.7,1630,1623,0.06,,,,63,49,,360,320,0,13,15,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/16/2006,8.72,1602,1600,0.01,,,,68,48,,230,230,0,21,23.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/17/2006,5.59,2241,2240,0,,,,66,52,,130,130,0,12.1,14.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/18/2006,7.83,1309,1309,0.39,,,,68,55,,230,240,0,16.1,19.9,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/19/2006,3.58,22,2355,0.15,,,,61,51,,210,190,0,13,16.1,1,,,,,,,,,,1,,,1,,,,,,,
